serie,episode,content,name,time,likes_count,answer_count,sentiment,keywords,categories
safia,14,ربي يرحمها ويجعل من اهل الجنة ويصبركم ماشي ساهلة,@KhaledKhaled-lw8xe,3 weeks ago, ,0,negative,mercy - patience,Emotional Response
safia,14,😂😂😂😂 لي جابو ليوم تهظر كيما وحدا نعرفها تقتل بالضحك 😂😂😂😂😂,@joujoukatiy2910,3 weeks ago,5,0,positive,laughter - comparison,Praise for the Series
safia,14,مولا النية إذا ماربحش يخرج منها بخير ❤,@LaLune-j9u,3 weeks ago,20,0,positive,character - outcome,Character Analysis
safia,14,"‏‪4:49‬‏ منه حرف الثاء راهو داير حاله 
❤ ثفيه❤ ما تعرفينيث❤ انثتغرام❤ تثوفي❤",@RhimiMustapha,3 weeks ago (edited),1,0,positive,character - speech,Character Analysis
safia,14,"الله يرحمها 
❤❤❤❤❤",@FadiHaydi,3 weeks ago,2,0,negative,mercy,Emotional Response
safia,14,Safia top barvo  👍,@sonyaramou8526,3 weeks ago, ,0,positive,series - appreciation,Praise for the Series
safia,14,خويا المدير 😅😅😅,@nanaNina-w1l,3 weeks ago, ,0,positive,character - relation,Character Analysis
safia,14,هادي اللهجة تع بوفاريك والله خا لة راجلي تهدر كيما هي,@babaciwarda5340,3 weeks ago,1,0,positive,dialect - relation,Character Analysis
safia,14,مولا النية دايما يربح,@babaciwarda5340,3 weeks ago, ,0,positive,character - outcome,Character Analysis
safia,14,الجبة التشيني,@SoumiaMk-i4n,3 weeks ago, ,0,positive,clothing,Character Analysis
safia,14,"يعطيك الصحه صفية ! و الله الحصة الوحيدة اللي تبعتها خفيفة و تقتل بالضحك 
صح فطوركم خاوتي الجزائريين من🇨🇦",@Ahlem936,3 weeks ago,13,0,positive,character - laughter - episode,Praise for the Series
safia,14,ربي يرحمه❤❤,@جمالحامي,3 weeks ago, ,0,negative,mercy,Emotional Response
safia,14,ربي يدخل لجنة لترحم على عمي الله يرحمه ويجعل مثواه الجنة😢😢,@IshäkLaouadi,3 weeks ago,45,3,negative,mercy - prayer,Emotional Response
safia,14,ربي يرحمه,@MustafaHaddad-z7g,3 weeks ago,1,0,negative,mercy,Emotional Response
safia,14,ربي يرحمه و يغسل قلبه بماء الثلج و البرد كما ينقى الثوب الابيض من الدنس و يسكنه فسيح جناته الفردوس الاعلى له و لجميع موتى المسلمين,@AnaisSmail-r2q,3 weeks ago, ,0,negative,mercy - prayer,Emotional Response
safia,14,Rabi yrhmo,@khadidjabendahmane,2 weeks ago, ,0,negative,mercy,Emotional Response
safia,14,ههههههه لمقروطي مقروط ولا  بغريري بغرير ولا مبرجة مبرجة ....,@rimataachouche4581,3 weeks ago,14,1,positive,food - humor,Praise for the Series
safia,14,راها قريب تحصل فيا 😂😂😂,@BerFatima-ui3jv,3 weeks ago, ,0,positive,laughter - relation,Praise for the Series
safia,14,وانا عجبتني لبلوزة تاع الطاوس منين نشريها,@assiasamsouma6734,3 weeks ago, ,0,positive,character - clothing,Character Analysis
safia,14,El fahsiyat chatrat c est pourquoi el khatem fesba3  yebsem asem la famille hiya moulat  el kelma,@HayatHadjeres-k9b,3 weeks ago, ,0,positive,character - family,Character Analysis
safia,14,ربي يرحمها ويسكنها فسيح جنانه ويرحم ابي واخي وجميع المؤمنين يارب امين,@امينامينو-ض1ج,3 weeks ago, ,0,negative,mercy - prayer,Emotional Response
safia,14,😮اخاه واش. بيك لمدير😅,@NourMaouchi-rf8kw,3 weeks ago,1,0,positive,character - reaction,Character Analysis
safia,14,"Elles sont vraiment belles les robes qu'elle porte, vraiment  3alamiya",@theking-sg7qs,3 weeks ago,2,0,positive,character - clothing,Character Analysis
safia,14,راهم كاتبين الحلقة 13 وهاد الحلقة 14 غلطو ،، صححو الخطأ ❤😊,@Milar_09,3 weeks ago (edited),4,0,neutral,episode number - error,Expectation vs. Reality
safia,14,الله يرحمها برحمته الواسعة ويصبرك انت ادعيلها في هادا رمضان,@KarimaDebbeche,3 weeks ago, ,0,negative,mercy - prayer,Emotional Response
safia,14,ربي يرحمهم😢,@ahmedchemloul1326,3 weeks ago,1,0,negative,mercy,Emotional Response
safia,14,صفية ختي منين راكي تجيبي البدعيات !! طاقيلنا لاباج,@aminachafi8426,3 weeks ago,2,2,positive,character - creativity,Appreciation for Characters
safia,14,نفس السؤال,@assiasamsouma6734,3 weeks ago, ,0,neutral,question,
safia,14,"نيشان انا تاني قلتها كل يوم بدعية 
​ @assiasamsouma6734 ",@chnoriosse,2 weeks ago, ,0,positive,character - creativity,Appreciation for Characters
safia,14,عجبتني الحلقة تاع اليوم ♥️♥️ صفية مرأة تاع دار تاع الصح 😜😜,@doudargyz6681,3 weeks ago,3,0,positive,episode - character,Praise for the Series
safia,14,Tawes yma3no biha 3la kaftan l kadi li fih dessin ta3 tawes cherra 😉,@dichakc5899,3 weeks ago,1,0,positive,character - clothing,Character Analysis
safia,14,Khouya L moudir😂,@FifiFifi-b1p,3 weeks ago,1,0,positive,character - relation,Character Analysis
safia,14,هدرت عبد لقادر تلعب على مورال 😅,@AbdBen-x5y,3 weeks ago,9,1,positive,character - speech,Character Analysis
safia,14,الاتجاه المعاكس,@naimakhettache1012,3 weeks ago,1,0,neutral,direction,
safia,14,لهجة تع بليدة كاااارثة هههه,@missnes7453,3 weeks ago, ,0,positive,dialect - humor,Praise for the Series
safia,14,😂😂😂,@khaldiaslimane376,3 weeks ago, ,0,positive,,Praise for the Series
safia,14,حلقة 14 ماشي 13 صحيحو خطأ❤❤❤❤,@AtikaMazyani,3 weeks ago,4,0,neutral,episode number - error,Expectation vs. Reality
safia,14,وقيلا حلقة اليوم اشهار لجبة الطاووس,@mayasemsimo5942,3 weeks ago,2,0,positive,episode - advertising,Praise for the Series
safia,14,ادعيولي ندي لباك😢😢❤,@SirinaRoumi21,3 weeks ago,8,1,neutral,prayer - exam,Emotional Response
safia,14,ربي ينجحك لان شاء الله 🤲🤲🤲🤲,@banissamca5535,3 weeks ago, ,0,neutral,prayer - success,Emotional Response
safia,14,"Un épisode réussi. Merci Yasmine. Tu es top
فكرتيني في شي كلام ولينا ما نستعملوهش متجلجل 🤣🤣🤣",@samsoumsam348,3 weeks ago,6,1,positive,episode - appreciation,Praise for the Series
safia,14,هاديك النوبة 😅😅,@AssiaMataam,3 weeks ago,3,0,positive,expression,Character Analysis
safia,14,❤❤❤❤❤😂😂😂😂😂,@lamialamia-wk4rs,3 weeks ago,1,0,positive,,Praise for the Series
safia,14,اللهم صلِّ وسلم وبارك على نبينا محمد,@طبخ-تدابير,3 weeks ago,1,0,neutral,prayer - prophet,Emotional Response
safia,14,اللهم صلِّ وسلم وبارك على نبينا محمد,@طبخ-تدابير,3 weeks ago,25,0,neutral,prayer - prophet,Emotional Response
safia,14,سلسلة فكاهية توب توب توب,@ChamesHarek,3 weeks ago, ,0,positive,series - comedy,Praise for the Series
safia,14,مسلسل رائع ولكن دوماجججج 😂 تمتم يخلاص القهوة ماجغمتهاش مليح ،  علاه عليكم هذا الشقى 🎉راكم عيانيين يا مخرج زيد شوية في مدة الحلقات من فضلك نحيوا علينا شوية غمة ا😢 ياختي 😊,@uiuioip4644,3 weeks ago,23,2,positive,series - criticism - episode length,Praise for the Series - Criticism of the Ending
safia,14,اثرت فيك تع الصح,@الياسبنعلية-م5ق,3 weeks ago,1,0,positive,series - impact,Emotional Response
safia,14,9ritha b rena ta3 safia 😂,@mimita860,3 weeks ago, ,0,positive,Safia - character,Character Analysis
safia,14,كلمات الغنية تاع البداية هايلين,@s2024-x5e,3 weeks ago (edited),1,0,positive,song - lyrics,Praise for the Series
safia,14,دعواتكم لي بالشفاء العاجل و الفرج من فضلكم🤲😭🤲,@s2024-x5e,3 weeks ago,21,2,negative,health - recovery,Emotional Response
safia,14,الله يشفيك ويشفي جميع مرضى المسلمين ❤,@assiafrms9657,3 weeks ago,1,0,positive,health - recovery,Emotional Response
safia,14,ألله يشفيك ويعافيك طهور انشاء الله,@MahdiMoucer,3 weeks ago, ,0,positive,health - recovery,Emotional Response
safia,14,صفية هايلة البرنامج الوحيد لي عجبني هاذ العام,@s2024-x5e,3 weeks ago,64,2,positive,Safia - series,Praise for the Series
safia,14,الوحيد الي راني نتفرج فيه فليوتوب,@naimakhettache1012,3 weeks ago,1,0,positive,series - watching,Demand for More Content
safia,14,كاين مسلسلات ياسر مليحة هاذي السنة,@Mokwenamokgoba,3 weeks ago, ,0,positive,series - quality,Praise for the Series
safia,14,انا عجبتني جبتك لاغونج ماشي تاع الطاووس صفية ممثلة تهبل 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@souadzanabi9666,3 weeks ago,3,3,positive,Safia - actress,Appreciation for Characters
safia,14,راهي حنينة قوليلها تمدهالك هههه,@naimakhettache1012,3 weeks ago, ,0,positive,Safia - character,Character Analysis
safia,14,كي حالتي 🤦‍♀️😅🤦‍♀️.,@sabrinamimi7160,3 weeks ago, ,0,negative,health - condition,Emotional Response
safia,14,هههههههههههه,@souadzanabi9666,3 weeks ago, ,0,positive,laughter,Emotional Response
safia,14,14 machi 13,@awsomewdude,3 weeks ago, ,0,neutral,number - error,Expectation vs. Reality
safia,14,صحا فطوركم وصحا قعدتكم وسهرتكم ❤,@Gloriesofwarrios,3 weeks ago,3,0,positive,greeting - Ramadan,Emotional Response
safia,14,مشاهدة ممتعة للجميع ديرو لي جام لحباب ❤,@Gloriesofwarrios,3 weeks ago,5,0,positive,watching - enjoyment,Demand for More Content
safia,14,قبيل مات صاحب بابا ملي كانو صغار بابا در كي سمع ادعولو ربي يرحمو ويصبر اهلو وصحبو عليه😢,@ArabdjiAmina,3 weeks ago,61,11,negative,death - condolences,Emotional Response
safia,14,ربي يرحمو ويعطيكم الصبر,@ChamsaBennadjem-vh1ov,3 weeks ago,3,0,positive,condolences,Emotional Response
safia,14,ربي يرحمو وصبر اهلو😢,@sabrinalounes6085,3 weeks ago (edited),2,0,positive,condolences,Emotional Response
safia,14,ربي يرحمو ويجعل مثواه الجنة 🤲,@bounaasferial,3 weeks ago,1,0,positive,condolences,Emotional Response
safia,14,ما تقوليش اللي مات في المسجد تاع الامير باسكو مات قدامي ربي يرحمو,@hakimyettou6618,3 weeks ago,1,0,negative,death - condolences,Emotional Response
safia,14, @hakimyettou6618  لالا,@ArabdjiAmina,3 weeks ago, ,0,neutral,response,Emotional Response
safia,14,الله يرحمه ويرحم جميع الموتى آمين يارب العالمين والله يصبركم ويصبر أهله جميعا آمين يارب العالمين,@belhh,3 weeks ago,1,0,positive,condolences,Emotional Response
safia,14, @bounaasferial  ان شاء الله,@ArabdjiAmina,3 weeks ago, ,0,positive,response,Emotional Response
safia,14, @sabrinalounes6085  آمين يارب,@ArabdjiAmina,3 weeks ago, ,0,positive,response,Emotional Response
safia,14, @belhh  آمين يارب,@ArabdjiAmina,3 weeks ago, ,0,positive,response,Emotional Response
safia,14,الله يرحمو ويسكنه فسيح جناته ويصبر أهلو,@belimourbelimour,3 weeks ago,1,0,positive,condolences,Emotional Response
safia,14,ربي يرحمو,@naimhamid-zr7ic,3 weeks ago,1,0,positive,condolences,Emotional Response
safia,14,شكون راه يتفرج فيه درك ❤,@جزائريجزائري-ل2ه,3 weeks ago,9,0,positive,watching - enjoyment,Demand for More Content
safia,14,❤❤❤❤❤❤❤❤,@atikadel5657,3 weeks ago,1,0,positive,love,Emotional Response
safia,14,الغنية تع البداية شابة، و المسلسل هايل,@mimii86,3 weeks ago,2,0,positive,song - series,Praise for the Series
safia,14,Lae seul série que je regarde barvou chapeau ❤❤❤,@dassinelynda5042,3 weeks ago (edited),1,2,positive,series - watching,Demand for More Content
safia,14,La seule série 😅,@samiaboudjelil910,3 weeks ago, ,0,positive,series,Praise for the Series
safia,14,@samiaboudjelil910  merci,@dassinelynda5042,3 weeks ago, ,0,positive,gratitude,Emotional Response
safia,14,الجنيريك شياب,@Aaa-ht6zb,3 weeks ago, ,0,negative,song,Criticism of the Ending
safia,14,مشلشل هههههه😂😂,@MadjiMadji-g9k,3 weeks ago,3,0,positive,laughter,Emotional Response
safia,14,هههه صح فطوركوم  وصح رمضانكم,@mohammedt-x9f,3 weeks ago,1,0,positive,greeting - Ramadan,Emotional Response
safia,14,الممثلة يسمينة عبد المومن هيا شخصية مرحة و عصبية و مخبولة وحلوة وهيا تبدع دائما في التمثيل لكن ماتخرش عليها تكون عاقلة ولكن مع ذلك أبدعت في دور صفية🤍,@InesAzz-nl2nu,3 weeks ago,7,2,positive,actress - character,Appreciation for Characters
safia,14,يخرج عليها بالعكس.لكان تفرجتي الذكرى الاخيرة كي مثلت طبيبة,@Habibirassolallah,3 weeks ago,3,0,positive,actress - character,Appreciation for Characters
safia,14,@Habibirassolallah  مبعد ونتفرجو ونشوف🤍,@InesAzz-nl2nu,3 weeks ago,2,0,positive,watching - enjoyment,Demand for More Content
safia,14,Bravo vraiment,@ctiimmobilier5538,3 weeks ago, ,0,positive,series,Praise for the Series
safia,14,عبد القادر داخلها غير باطل باطل 😂😊,@ttl1014,3 weeks ago, ,0,positive,character,Character Analysis
safia,14,Une magnifique série pravo chaque épisode inessik feli 9ebloo ❤,@LyndaChabane-f9e,3 weeks ago,1,0,positive,series,Praise for the Series
